年月日,時刻コード,始値（円/kWh）,高値（円/kWh）,安値（円/kWh）,終値（円/kWh）,平均（円/kWh）,約定量合計（MWh/h）,約定件数
2020/05/19,40,6.47,8.50,4.24,8.50,6.25,887.5,103
2020/05/19,41,6.32,7.12,4.24,6.61,5.96,818.9,97
2020/05/19,42,6.32,7.54,4.24,7.54,6.00,576.7,96
2020/05/19,43,6.15,8.91,4.24,7.54,5.99,660.9,92
2020/05/19,44,6.05,8.19,4.00,5.00,5.60,331.4,73
2020/05/19,45,5.66,9.07,4.23,5.71,5.56,334.5,84
2020/05/19,46,5.41,8.01,3.96,5.00,5.04,497.1,72
2020/05/19,47,5.53,7.21,3.39,3.39,4.37,824.4,88
2020/05/19,48,4.99,5.78,2.81,4.51,4.31,1130.9,98
2020/05/20,1,3.19,5.84,3.16,4.05,5.22,239.3,48
2020/05/20,2,2.93,5.84,2.90,4.05,5.29,304.7,54
2020/05/20,3,3.64,5.84,3.08,4.05,5.13,184.7,37
2020/05/20,4,3.92,6.05,3.13,4.00,4.53,70.2,26
2020/05/20,5,3.92,6.00,3.22,5.10,4.99,309.0,61
2020/05/20,6,3.94,6.00,3.22,4.50,4.72,422.7,61
2020/05/20,7,3.94,5.94,3.41,4.45,4.84,325.3,46
2020/05/20,8,4.02,5.94,3.41,4.50,4.94,417.7,52
2020/05/20,9,3.81,6.53,3.56,4.47,4.97,572.5,70
2020/05/20,10,3.74,6.53,3.56,4.45,5.17,322.0,60
2020/05/20,11,4.23,5.27,3.58,5.27,4.50,65.5,26
2020/05/20,12,3.92,6.49,3.92,6.49,4.40,81.3,18
2020/05/20,13,3.71,5.84,3.68,3.68,4.27,130.6,26
2020/05/20,14,3.00,6.54,3.00,3.50,4.34,327.5,29
2020/05/20,15,2.81,6.58,2.37,3.50,4.05,437.7,38
2020/05/20,16,2.81,5.90,2.81,3.50,3.58,195.1,23
2020/05/20,17,3.00,6.60,2.89,4.05,4.41,36.0,29
2020/05/20,18,3.45,8.17,3.45,3.51,4.99,28.3,38
2020/05/20,19,3.92,8.15,2.89,2.89,4.53,50.2,40
2020/05/20,20,3.50,8.15,3.50,3.50,4.89,42.0,31
2020/05/20,21,2.81,6.51,2.25,2.70,3.34,235.9,42
2020/05/20,22,2.81,7.07,0.11,1.85,3.23,238.7,39
2020/05/20,23,2.81,8.46,1.26,4.11,3.53,241.7,40
2020/05/20,24,2.81,7.45,0.11,2.46,3.80,99.7,45
2020/05/20,25,0.01,6.01,0.01,4.80,1.75,308.8,104
2020/05/20,26,0.01,6.52,0.01,4.80,1.73,307.4,93
2020/05/20,27,2.81,6.52,1.00,4.95,3.26,295.7,50
2020/05/20,28,2.81,6.51,2.49,4.49,3.53,314.0,55
2020/05/20,29,3.50,7.02,3.26,5.47,4.92,213.5,74
2020/05/20,30,5.00,6.53,3.80,5.85,5.39,648.1,94
2020/05/20,31,10.20,10.20,4.04,6.37,5.40,691.0,89
2020/05/20,32,5.00,6.57,4.60,4.60,5.70,662.2,89
2020/05/20,33,6.47,7.53,4.91,6.15,5.82,643.9,90
2020/05/20,34,6.63,6.94,4.99,6.94,6.17,747.0,123
2020/05/20,35,6.63,12.88,4.60,4.60,6.03,570.4,113
2020/05/20,36,5.12,8.22,4.50,4.50,6.10,583.1,89
2020/05/20,37,6.53,11.18,4.92,11.18,6.35,638.2,120
2020/05/20,38,6.68,11.34,4.86,4.86,6.47,659.0,140
2020/05/20,39,6.68,8.28,5.75,5.75,6.40,920.1,132
2020/05/20,40,6.06,7.30,5.09,5.09,6.02,677.5,71
2020/05/20,41,6.06,7.09,4.56,4.56,5.95,681.7,73
2020/05/20,42,5.12,6.59,4.79,5.00,5.69,939.0,81
2020/05/20,43,5.00,6.57,4.60,6.38,5.68,709.9,70
2020/05/20,44,5.00,6.57,4.18,4.18,5.57,464.3,57
2020/05/20,45,5.00,8.19,4.35,6.39,5.88,293.9,63
2020/05/20,46,3.92,6.82,3.92,5.91,5.08,188.5,52
2020/05/20,47,6.53,6.55,3.38,6.05,5.18,262.5,56
2020/05/20,48,3.00,6.52,3.00,4.50,4.66,231.8,49
2020/05/21,1,6.21,7.48,3.71,7.48,5.87,79.0,25
2020/05/21,2,6.21,6.65,3.00,6.11,5.75,53.5,33
2020/05/21,3,6.17,6.64,3.71,6.62,5.76,49.0,22
2020/05/21,4,6.21,6.65,3.81,6.60,4.49,247.8,31
2020/05/21,5,6.17,6.64,4.00,6.13,4.65,145.6,31
2020/05/21,6,6.21,6.65,4.13,6.11,4.87,158.1,32
2020/05/21,7,6.22,7.09,4.13,6.12,4.78,192.4,32
2020/05/21,8,6.22,8.21,4.27,6.12,5.15,207.5,35
2020/05/21,9,5.17,8.10,4.28,5.00,5.10,248.8,29
2020/05/21,10,6.18,8.20,4.29,8.20,5.30,151.7,25
2020/05/21,11,6.07,7.50,4.13,5.58,5.87,94.9,31
2020/05/21,12,4.01,7.13,4.01,4.50,5.42,88.0,25
2020/05/21,13,4.01,8.18,3.36,6.14,5.65,89.6,31
2020/05/21,14,3.81,6.92,3.57,4.47,4.63,104.9,26
2020/05/21,15,3.50,8.19,3.50,4.47,5.25,59.3,13
2020/05/21,16,6.23,8.20,2.71,2.71,5.66,98.8,35
2020/05/21,17,6.49,8.22,3.87,3.87,5.87,56.9,35
2020/05/21,18,4.70,8.24,4.50,7.15,5.25,265.4,55
2020/05/21,19,6.98,8.27,4.13,5.00,5.90,255.1,51
2020/05/21,20,3.92,7.94,3.92,6.73,6.37,133.5,37
2020/05/21,21,3.71,7.58,3.35,5.00,5.31,131.4,42
2020/05/21,22,4.02,7.76,3.47,7.66,5.16,194.7,49
2020/05/21,23,3.81,7.76,3.61,7.76,5.24,304.1,48
2020/05/21,24,3.81,7.76,3.79,7.76,5.36,180.0,55
2020/05/21,25,1.59,6.29,1.59,3.00,3.17,274.2,50
2020/05/21,26,1.39,6.29,1.39,3.00,3.14,276.4,49
2020/05/21,27,3.24,8.64,1.39,8.64,5.42,211.3,62
2020/05/21,28,3.71,8.50,3.34,3.61,5.15,434.7,71
2020/05/21,29,3.81,8.50,3.61,8.50,5.17,531.5,76
2020/05/21,30,3.92,8.00,3.81,3.91,5.12,670.9,74
2020/05/21,31,7.15,8.27,3.92,8.17,6.46,674.1,98
2020/05/21,32,7.15,8.90,3.89,8.90,6.14,688.1,97
2020/05/21,33,4.02,9.57,4.02,6.14,5.27,693.9,93
2020/05/21,34,4.13,9.55,4.02,7.92,5.48,826.8,100
2020/05/21,35,8.73,8.73,4.13,7.98,5.75,700.2,93
2020/05/21,36,4.60,9.43,4.23,7.66,6.97,401.4,106
2020/05/21,37,4.70,9.45,4.70,5.50,6.34,631.8,106
2020/05/21,38,6.63,9.45,5.26,8.65,6.49,891.6,124
2020/05/21,39,7.77,9.59,5.54,7.57,6.40,885.2,110
2020/05/21,40,8.19,8.50,5.14,8.06,6.62,1446.7,148
2020/05/21,41,6.79,8.27,5.69,6.00,6.32,1193.7,172
2020/05/21,42,6.65,8.24,5.50,6.75,6.34,797.3,136
2020/05/21,43,6.40,8.21,5.00,7.59,6.16,361.1,79
2020/05/21,44,6.99,6.99,4.38,6.09,5.51,867.4,80
2020/05/21,45,7.07,7.07,4.50,5.27,5.51,847.3,83
2020/05/21,46,3.99,7.07,3.40,6.26,5.47,602.2,63
2020/05/21,47,6.84,6.84,3.71,3.81,5.46,592.5,62
2020/05/21,48,2.81,6.84,2.71,3.13,5.62,654.7,71
2020/05/22,1,5.00,8.27,4.01,6.13,5.99,251.9,24
2020/05/22,2,4.10,8.45,4.10,5.89,5.48,468.7,39
2020/05/22,3,4.10,8.32,4.09,6.17,5.52,394.6,41
2020/05/22,4,4.10,8.07,3.99,5.69,4.62,289.2,27
2020/05/22,5,4.10,8.30,3.97,6.10,4.84,120.0,19
2020/05/22,6,4.64,8.52,4.64,7.00,6.27,139.4,30
2020/05/22,7,7.41,7.41,4.63,7.00,6.84,48.5,27
2020/05/22,8,7.87,9.26,3.86,7.00,6.92,66.8,36
2020/05/22,9,8.50,8.50,5.31,7.00,6.18,376.1,44
2020/05/22,10,8.49,8.49,5.27,7.00,6.12,441.7,50
2020/05/22,11,8.23,8.23,5.21,7.00,6.09,384.1,35
2020/05/22,12,6.07,8.13,4.20,4.20,6.00,47.3,27
2020/05/22,13,6.87,6.87,4.06,4.50,4.86,195.6,32
2020/05/22,14,6.78,7.68,4.00,4.00,6.39,33.5,21
2020/05/22,15,6.66,6.69,2.52,2.52,6.02,51.3,31
2020/05/22,16,6.96,7.01,3.51,3.51,6.18,53.8,26
2020/05/22,17,3.86,8.40,0.26,2.54,3.88,65.4,29
2020/05/22,18,4.06,6.90,2.60,2.84,5.14,67.6,26
2020/05/22,19,7.38,8.40,3.26,3.51,5.03,74.5,30
2020/05/22,20,6.87,8.40,0.26,2.80,3.08,69.0,36
2020/05/22,21,6.66,8.40,2.85,2.85,5.00,48.6,27
2020/05/22,22,6.66,8.40,2.53,2.53,5.05,53.4,32
2020/05/22,23,6.24,8.40,2.14,6.42,5.33,47.3,28
2020/05/22,24,5.95,8.40,1.21,1.21,3.53,136.3,40
2020/05/22,25,4.72,6.90,0.64,3.07,2.82,252.1,41
2020/05/22,26,4.90,6.90,0.84,2.00,2.89,255.3,42
2020/05/22,27,6.58,8.79,0.30,5.40,4.79,122.5,51
2020/05/22,28,6.74,8.00,4.00,5.19,4.71,241.8,54
2020/05/22,29,7.13,9.25,2.60,6.12,4.54,211.3,64
2020/05/22,30,5.00,8.40,2.91,2.92,5.48,296.5,85
2020/05/22,31,5.77,7.39,2.95,3.71,5.72,464.8,80
2020/05/22,32,7.17,7.17,3.51,4.70,6.13,939.9,130
2020/05/22,33,7.30,8.26,3.54,4.99,6.62,919.0,134
2020/05/22,34,7.71,8.41,4.42,4.70,6.51,832.6,109
2020/05/22,35,8.31,8.47,4.47,5.06,6.17,747.0,96
2020/05/22,36,8.66,8.66,4.47,5.13,6.33,665.9,83
2020/05/22,37,7.33,8.01,5.00,5.20,6.30,716.7,101
2020/05/22,38,8.23,8.43,4.50,5.20,6.10,706.5,80
2020/05/22,39,8.50,8.50,4.79,5.30,6.01,833.0,97
2020/05/22,40,7.10,7.10,4.50,6.70,5.77,751.2,82
2020/05/22,41,6.36,7.02,5.00,6.68,5.89,843.7,94
2020/05/22,42,6.85,6.96,4.50,5.18,5.88,685.3,77
2020/05/22,43,7.13,7.13,4.50,6.79,5.91,542.1,65
2020/05/22,44,7.02,7.02,4.47,5.64,5.63,578.9,64
2020/05/22,45,7.08,7.08,4.47,6.29,5.59,457.8,58
2020/05/22,46,7.08,7.08,3.97,6.26,5.14,466.4,54
2020/05/22,47,4.10,6.58,3.00,6.13,4.91,351.7,48
2020/05/22,48,6.46,6.98,2.71,6.01,3.64,262.2,46
2020/05/23,1,4.00,6.43,2.63,5.83,3.71,417.0,24
2020/05/23,2,2.81,6.34,2.51,5.86,3.77,526.3,27
2020/05/23,3,6.33,6.62,2.71,6.33,4.22,372.0,29
2020/05/23,4,6.37,6.57,4.00,6.37,6.18,68.1,16
2020/05/23,5,6.15,7.01,4.00,4.00,5.87,269.5,47
2020/05/23,6,4.21,6.24,3.59,5.60,5.49,294.3,48
2020/05/23,7,6.36,6.48,3.59,3.59,5.87,194.6,26
2020/05/23,8,6.48,6.50,3.59,5.66,5.76,259.3,39
2020/05/23,9,6.44,6.50,3.88,5.65,5.81,248.6,34
2020/05/23,10,6.26,6.44,3.89,5.65,5.73,314.2,49
2020/05/23,11,5.59,6.00,4.47,4.77,5.46,418.3,53
2020/05/23,12,5.05,5.71,3.59,4.30,5.44,324.4,58
2020/05/23,13,4.06,5.63,3.79,3.79,4.58,117.0,37
2020/05/23,14,4.01,5.78,2.65,3.48,4.63,93.6,34
2020/05/23,15,5.16,5.84,4.00,4.00,5.01,55.9,28
2020/05/23,16,4.77,5.78,4.00,4.00,4.84,255.6,38
2020/05/23,17,2.81,5.98,2.61,5.85,4.02,401.1,43
2020/05/23,18,2.81,5.96,2.81,4.00,4.59,159.7,40
2020/05/23,19,2.81,6.19,2.17,4.00,3.90,365.6,49
2020/05/23,20,5.71,6.09,0.20,3.14,2.93,349.3,53
2020/05/23,21,2.81,6.01,1.97,5.94,3.39,275.2,37
2020/05/23,22,0.01,6.00,0.01,2.07,3.09,252.1,35
2020/05/23,23,0.01,6.03,0.01,6.03,3.02,246.5,39
2020/05/23,24,0.01,8.90,0.01,2.98,3.01,314.9,44
2020/05/23,25,4.81,5.83,0.11,5.53,2.56,388.9,44
2020/05/23,26,4.77,5.79,0.11,4.06,2.02,445.7,53
2020/05/23,27,4.61,6.39,0.11,2.08,2.87,339.5,58
2020/05/23,28,4.92,6.57,0.50,5.22,3.03,280.2,47
2020/05/23,29,4.86,6.56,1.24,4.71,3.12,446.8,71
2020/05/23,30,2.60,5.89,1.49,4.00,3.09,383.0,73
2020/05/23,31,2.81,8.18,1.70,5.98,3.44,398.8,82
2020/05/23,32,4.56,6.21,2.24,3.75,4.72,633.3,100
2020/05/23,33,5.00,6.28,3.22,3.96,4.38,606.4,84
2020/05/23,34,5.00,8.21,3.22,3.86,4.98,577.7,81
2020/05/23,35,5.79,8.23,4.00,7.60,6.26,565.2,95
2020/05/23,36,6.50,11.96,4.62,6.50,7.32,1090.3,153
2020/05/23,37,6.89,12.89,5.43,6.44,7.21,1601.6,197
2020/05/23,38,7.41,11.80,5.62,6.69,7.31,2202.2,264
2020/05/23,39,7.10,11.40,5.82,5.86,7.41,2051.0,263
2020/05/23,40,6.86,10.46,5.16,5.92,6.93,2298.3,279
2020/05/23,41,6.54,11.21,4.97,10.71,7.02,1634.0,193
2020/05/23,42,6.54,11.22,4.47,10.72,7.46,1493.8,166
2020/05/23,43,6.20,10.40,5.18,8.01,6.77,893.7,87
2020/05/23,44,5.00,7.92,4.18,5.78,5.23,527.4,56
2020/05/23,45,5.00,7.86,4.03,4.20,5.14,368.2,46
2020/05/23,46,6.15,7.26,4.00,4.22,5.33,62.1,32
2020/05/23,47,2.81,7.23,2.71,4.19,3.70,173.5,37
2020/05/23,48,6.02,6.64,2.51,6.64,3.39,355.4,40
2020/05/24,1,5.98,6.26,4.00,5.77,5.28,614.3,44
2020/05/24,2,5.83,6.26,4.00,5.83,5.30,696.4,41
2020/05/24,3,5.89,6.53,4.00,6.26,5.18,561.7,37
2020/05/24,4,5.74,6.93,4.00,6.26,5.48,769.2,53
2020/05/24,5,5.76,6.93,4.00,6.26,4.98,608.4,48
2020/05/24,6,5.65,6.93,4.05,6.26,5.61,660.0,60
2020/05/24,7,4.43,9.29,4.10,6.23,5.25,887.7,130
2020/05/24,8,4.42,9.29,4.07,6.23,5.39,848.0,132
2020/05/24,9,4.43,9.28,4.07,5.87,5.23,784.7,66
2020/05/24,10,4.50,6.00,4.07,5.87,5.14,784.6,56
2020/05/24,11,4.43,6.00,4.00,5.87,5.27,917.4,84
2020/05/24,12,4.29,6.00,2.81,5.28,5.35,831.0,89
2020/05/24,13,3.58,5.80,2.50,5.80,5.31,524.4,85
2020/05/24,14,3.58,5.80,0.21,3.01,4.68,605.9,94
2020/05/24,15,0.01,5.83,0.01,1.15,2.76,1045.3,155
2020/05/24,16,0.01,5.83,0.01,1.06,2.02,1395.3,189
2020/05/24,17,0.01,3.94,0.01,3.70,0.64,729.4,124
2020/05/24,18,0.01,3.84,0.01,0.10,0.67,479.5,85
2020/05/24,19,0.01,3.70,0.01,0.01,0.73,329.4,68
2020/05/24,20,0.01,3.11,0.01,0.01,0.81,364.5,75
2020/05/24,21,0.01,3.60,0.01,0.01,0.82,360.7,68
2020/05/24,22,0.01,3.60,0.01,0.01,0.83,363.4,72
2020/05/24,23,0.01,4.00,0.01,0.10,0.80,357.7,81
2020/05/24,24,0.01,4.50,0.01,0.01,0.65,332.4,83
2020/05/24,25,0.01,4.50,0.01,0.01,0.55,314.8,80
2020/05/24,26,0.01,4.50,0.01,0.11,0.54,310.1,80
2020/05/24,27,0.01,5.14,0.01,0.10,2.76,732.5,139
2020/05/24,28,0.01,5.14,0.01,0.10,2.76,732.6,138
2020/05/24,29,0.01,5.35,0.01,0.01,2.59,728.5,148
2020/05/24,30,0.01,4.50,0.01,0.01,0.60,379.6,103
2020/05/24,31,0.01,5.60,0.01,0.01,2.97,816.2,162
2020/05/24,32,0.01,5.56,0.01,2.00,2.21,986.8,195
2020/05/24,33,0.01,5.93,0.01,3.36,0.77,621.2,118
2020/05/24,34,2.50,6.99,2.25,4.47,5.20,90.9,35
2020/05/24,35,5.50,7.01,4.24,4.40,5.52,114.8,35
2020/05/24,36,5.50,7.63,4.00,4.45,4.90,255.1,58
2020/05/24,37,6.70,8.25,4.40,4.40,5.90,535.5,93
2020/05/24,38,6.74,8.26,5.00,6.70,6.30,734.8,109
2020/05/24,39,5.58,7.85,5.58,6.90,6.92,669.1,109
2020/05/24,40,5.58,9.55,5.03,9.40,7.37,905.7,124
2020/05/24,41,6.38,10.00,5.03,9.53,7.70,493.0,88
2020/05/24,42,5.35,10.00,4.46,4.47,6.40,803.5,95
2020/05/24,43,6.00,10.00,4.24,4.60,6.42,772.6,92
2020/05/24,44,6.25,9.56,4.22,5.12,6.40,800.7,84
2020/05/24,45,4.60,7.01,4.24,7.01,5.79,91.8,34
2020/05/24,46,2.81,6.98,2.81,6.16,5.43,86.4,23
2020/05/24,47,2.49,9.13,2.49,9.13,4.76,34.8,20
2020/05/24,48,2.11,9.13,2.11,9.13,4.12,244.1,27
2020/05/25,1,4.16,5.56,2.81,4.53,5.03,892.8,102
2020/05/25,2,4.21,5.62,3.22,4.94,5.12,1138.6,127
2020/05/25,3,3.88,6.85,3.88,5.50,4.83,371.7,52
2020/05/25,4,2.81,6.85,2.81,5.49,4.85,379.0,55
2020/05/25,5,3.96,5.50,3.86,5.39,5.01,675.7,81
2020/05/25,6,4.00,5.46,3.90,5.44,5.06,960.2,118
2020/05/25,7,4.07,5.60,3.97,5.49,5.12,785.6,94
2020/05/25,8,4.09,5.60,3.97,5.60,5.17,796.4,94
2020/05/25,9,4.10,5.68,3.90,5.68,5.26,878.4,102
2020/05/25,10,4.75,5.68,4.46,5.45,5.35,900.6,120
2020/05/25,11,4.02,5.45,3.92,4.97,5.05,775.2,91
2020/05/25,12,5.00,5.99,3.86,5.99,5.08,826.0,102
2020/05/25,13,5.00,6.84,4.00,4.47,4.97,523.5,63
2020/05/25,14,2.81,6.86,2.81,5.38,4.99,614.0,81
2020/05/25,15,2.81,7.10,2.81,5.78,5.16,561.3,70
2020/05/25,16,2.81,7.31,2.81,5.59,5.21,503.0,65
2020/05/25,17,5.00,8.24,2.74,5.06,5.22,388.2,43
2020/05/25,18,5.00,8.23,2.74,6.00,5.06,155.5,31
2020/05/25,19,5.00,8.23,4.04,4.50,4.84,275.2,30
2020/05/25,20,5.00,8.09,4.00,4.47,4.99,220.7,34
2020/05/25,21,6.92,9.56,2.75,4.00,4.98,272.7,33
2020/05/25,22,6.99,9.35,2.75,4.47,4.87,281.3,32
2020/05/25,23,4.72,9.90,2.80,5.00,4.87,314.1,47
2020/05/25,24,7.60,7.95,2.78,5.00,5.02,234.4,49
2020/05/25,25,5.00,7.10,2.76,5.00,4.65,260.1,56
2020/05/25,26,5.50,6.88,2.78,6.10,4.68,278.2,58
2020/05/25,27,7.60,9.11,2.95,4.31,4.77,854.2,80
2020/05/25,28,8.08,8.08,3.78,4.50,4.96,829.9,102
2020/05/25,29,8.02,8.02,3.72,4.50,5.02,842.9,114
2020/05/25,30,8.27,9.01,4.42,4.44,5.12,782.3,120
2020/05/25,31,9.40,9.40,4.34,5.62,5.46,880.7,144
2020/05/25,32,9.81,9.81,4.62,8.84,6.35,1138.2,207
2020/05/25,33,10.20,10.20,5.00,8.59,6.72,962.5,163
2020/05/25,34,10.00,10.00,5.00,8.55,6.77,865.1,159
2020/05/25,35,9.61,9.61,5.00,8.80,5.88,919.2,128
2020/05/25,36,9.62,9.62,5.00,8.29,6.47,861.0,126
2020/05/25,37,10.00,10.00,4.85,7.00,6.70,636.1,145
2020/05/25,38,10.00,10.00,5.31,6.60,7.02,576.5,127
2020/05/25,39,10.00,10.00,5.30,7.00,6.80,672.5,139
2020/05/25,40,9.75,9.75,5.00,5.45,6.02,795.4,130
2020/05/25,41,9.91,9.91,5.30,7.00,6.19,1257.9,160
2020/05/25,42,9.69,9.69,5.00,5.68,6.13,1137.6,157
2020/05/25,43,9.60,9.60,5.00,5.00,5.72,956.5,132
2020/05/25,44,5.50,9.41,5.00,5.00,5.40,711.5,97
2020/05/25,45,5.50,9.46,4.81,6.00,5.58,373.6,70
2020/05/25,46,5.50,9.46,4.24,5.65,4.70,376.4,50
2020/05/25,47,5.50,9.33,4.24,5.70,4.69,296.9,46
2020/05/25,48,5.50,9.21,3.55,4.42,5.59,342.0,55
2020/05/26,1,5.00,6.56,4.24,4.45,4.81,430.1,27
2020/05/26,2,5.00,5.90,4.24,4.45,4.97,428.6,28
2020/05/26,3,5.00,5.88,4.02,4.45,4.95,330.2,23
2020/05/26,4,5.00,5.93,4.23,5.00,4.92,526.4,37
2020/05/26,5,5.00,6.10,4.58,6.00,5.87,541.8,43
2020/05/26,6,5.00,6.16,4.47,5.63,5.83,688.5,49
2020/05/26,7,6.16,6.36,5.38,5.38,5.96,801.5,53
2020/05/26,8,5.76,6.50,4.62,6.00,5.92,727.6,64
2020/05/26,9,5.76,6.45,5.26,5.50,5.95,866.8,47
2020/05/26,10,5.99,6.53,5.26,6.20,5.93,613.8,41
2020/05/26,11,5.00,5.95,4.88,5.00,5.30,204.1,41
2020/05/26,12,5.00,5.77,3.97,3.97,4.98,362.5,36
2020/05/26,13,5.03,5.88,4.00,4.00,4.94,59.5,24
2020/05/26,14,2.81,5.54,2.81,4.78,4.78,44.7,26
2020/05/26,15,2.81,5.92,2.81,3.00,4.49,31.6,31
2020/05/26,16,2.81,5.83,2.81,3.80,4.89,38.1,27
2020/05/26,17,2.81,6.11,2.81,3.72,5.15,62.6,26
2020/05/26,18,6.26,7.37,4.55,6.36,5.72,370.3,51
2020/05/26,19,7.00,7.89,3.26,7.89,6.17,866.5,114
2020/05/26,20,7.03,7.50,3.00,7.50,6.12,897.0,124
2020/05/26,21,6.99,8.80,3.00,8.80,6.09,1140.8,136
2020/05/26,22,7.72,7.72,3.00,5.77,5.91,1082.0,122
2020/05/26,23,7.01,9.90,4.80,7.50,6.09,889.3,102
2020/05/26,24,6.44,9.90,4.30,6.72,5.63,664.7,79
2020/05/26,25,6.17,12.00,3.85,4.47,5.11,384.8,85
2020/05/26,26,6.20,12.00,3.95,6.33,5.14,468.0,76
2020/05/26,27,6.87,12.00,3.96,7.59,6.55,1134.4,138
2020/05/26,28,7.03,8.39,5.14,7.08,6.85,612.8,93
2020/05/26,29,7.00,12.00,5.05,7.04,7.03,538.4,77
2020/05/26,30,7.22,8.30,5.19,8.30,7.15,630.3,74
2020/05/26,31,6.08,9.54,5.64,7.29,6.86,542.7,95
2020/05/26,32,5.00,8.80,5.00,7.60,7.25,333.4,66
2020/05/26,33,8.21,8.80,5.78,8.12,7.76,375.9,80
2020/05/26,34,8.69,10.15,6.00,7.64,8.01,483.5,137
2020/05/26,35,8.68,10.15,6.00,9.26,7.76,504.6,120
2020/05/26,36,8.68,9.81,6.00,7.01,7.80,434.6,105
2020/05/26,37,8.76,9.56,6.00,7.77,8.10,358.2,118
2020/05/26,38,8.86,9.66,6.00,8.64,7.98,397.1,115
2020/05/26,39,8.81,9.61,6.00,6.24,7.37,405.0,112
2020/05/26,40,7.34,9.61,6.00,6.25,7.05,441.2,90
2020/05/26,41,7.87,9.34,6.00,7.38,7.65,216.3,85
2020/05/26,42,7.87,8.80,5.12,8.47,7.18,344.3,99
2020/05/26,43,7.05,8.28,4.42,8.08,6.38,456.2,82
2020/05/26,44,6.62,8.26,4.29,4.29,6.06,543.4,95
2020/05/26,45,5.00,9.31,4.49,6.65,6.21,388.3,92
2020/05/26,46,5.00,7.87,4.38,6.55,5.24,630.2,96
2020/05/26,47,5.00,8.23,4.11,8.09,4.86,872.1,89
2020/05/26,48,6.68,9.20,3.81,4.20,4.49,463.6,69
2020/05/27,1,6.67,6.67,3.92,4.23,4.65,44.0,22
2020/05/27,2,6.42,6.42,3.92,6.02,4.75,50.8,19
2020/05/27,3,6.19,6.36,3.92,6.36,4.75,45.4,17
2020/05/27,4,6.65,6.65,3.97,6.36,4.79,45.7,18
2020/05/27,5,7.09,7.09,4.03,6.35,4.55,52.5,30
2020/05/27,6,6.97,6.97,4.11,4.11,4.58,50.3,28
2020/05/27,7,6.71,6.71,4.18,6.33,5.14,140.1,34
2020/05/27,8,6.71,6.71,4.81,6.33,5.15,293.5,44
2020/05/27,9,6.96,6.96,4.47,5.83,5.13,279.1,44
2020/05/27,10,7.42,7.42,4.86,5.47,5.23,281.1,41
2020/05/27,11,6.42,6.42,4.75,5.83,5.10,114.9,35
2020/05/27,12,5.72,5.72,4.03,4.03,4.47,50.1,21
2020/05/27,13,5.79,5.79,4.00,4.00,5.44,87.0,33
2020/05/27,14,3.99,6.38,3.89,4.15,5.67,38.2,20
2020/05/27,15,2.81,6.07,2.60,5.74,4.80,57.4,25
2020/05/27,16,4.01,6.04,4.01,5.93,4.90,48.0,18
2020/05/27,17,4.13,6.30,4.13,5.93,4.98,60.1,24
2020/05/27,18,4.60,6.31,4.37,5.96,5.39,43.0,31
2020/05/27,19,6.31,6.67,4.49,6.67,5.77,212.8,51
2020/05/27,20,6.07,7.06,4.45,7.06,5.66,469.9,70
2020/05/27,21,5.99,5.99,4.25,5.89,4.99,71.9,41
2020/05/27,22,6.19,6.19,4.49,6.09,5.11,78.5,37
2020/05/27,23,5.97,6.17,4.17,4.47,5.76,122.8,45
2020/05/27,24,5.97,7.49,3.87,6.98,5.54,149.7,37
2020/05/27,25,3.07,6.18,1.00,3.22,5.34,133.7,44
2020/05/27,26,0.01,6.00,0.01,2.09,1.56,546.4,106
2020/05/27,27,6.02,7.10,2.62,5.97,5.96,166.6,48
2020/05/27,28,6.26,7.60,3.92,4.46,5.26,83.9,44
2020/05/27,29,6.62,8.90,3.50,6.72,5.57,186.3,64
2020/05/27,30,6.50,8.23,3.50,3.82,5.84,128.9,54
2020/05/27,31,7.13,8.11,3.61,6.93,7.15,500.6,99
2020/05/27,32,7.13,8.90,3.50,5.00,6.91,541.2,116
2020/05/27,33,4.81,9.10,3.50,5.00,6.41,355.3,94
2020/05/27,34,8.51,10.15,3.50,5.00,6.14,250.3,78
2020/05/27,35,8.53,9.67,4.50,6.36,6.75,558.7,93
2020/05/27,36,5.00,9.67,3.96,4.72,7.49,314.5,88
2020/05/27,37,7.80,9.70,4.47,4.47,7.32,399.2,93
2020/05/27,38,8.00,9.67,6.00,9.67,7.09,301.4,82
2020/05/27,39,8.00,9.33,6.00,8.75,6.78,284.3,80
2020/05/27,40,8.00,8.80,3.96,4.47,5.92,274.5,81
2020/05/27,41,7.20,8.80,3.97,4.47,6.85,822.9,140
2020/05/27,42,6.60,8.06,4.73,4.73,6.50,608.0,93
2020/05/27,43,6.30,7.00,5.62,5.62,6.36,649.3,68
2020/05/27,44,5.00,7.59,5.00,7.59,6.28,463.3,71
2020/05/27,45,5.00,7.74,5.00,6.70,6.20,260.8,57
2020/05/27,46,6.31,7.19,3.99,5.73,5.59,472.6,70
2020/05/27,47,6.21,7.22,3.92,6.00,5.57,561.3,50
2020/05/27,48,6.21,7.01,3.31,4.05,4.80,365.4,50
2020/05/28,1,6.17,6.26,4.00,6.26,4.94,413.3,27
2020/05/28,2,5.91,5.93,4.00,5.93,4.65,519.1,40
2020/05/28,3,4.21,6.67,4.00,6.67,4.92,513.9,35
2020/05/28,4,6.72,6.79,4.00,6.00,5.70,398.0,28
